category,title,author,publisher,year,publication_place,page_count,book_url,image_url
politics,"Азиз Мамед-Керимович Алиев, первый секретарь Дагестанского областного комитета ВКП(б) в годы Великой Отечественной войны и послевоенного развития: общественно-политические взгляды",Гаджиев Адиль-Герей,Новый день,2001,Махачкала,104,https://www.preslib.az/az/elibrary/ebook/eIBaFdSh,https://www.ebooks.az/image/cover/eIBaFdSh
politics,Heydər Əliyevin neft strategiyası: Azərbaycanın müstəqilliyi və rifahı naminə: I hissə,,Nurol,2001,Bakı,496,https://www.preslib.az/az/elibrary/ebook/yWbzGjL5,https://www.ebooks.az/image/cover/yWbzGjL5
politics,Heydər Əliyev mədəni irsimizin keşiyində: I kitab,,Nurol,2001,Bakı,440,https://www.preslib.az/az/elibrary/ebook/glqazyw,https://www.ebooks.az/image/cover/glqazyw
politics,Heydər Əliyevin neft strategiyası: Azərbaycanın müstəqilliyi və rifahı naminə: II hissə,,Nurol,2001,Bakı,480,https://www.preslib.az/az/elibrary/ebook/hRtE8WOA,https://www.ebooks.az/image/cover/hRtE8WOA
politics,Heydər Əliyev mədəni irsimizin keşiyində: II kitab,,Nurol,2001,Bakı,548,https://www.preslib.az/az/elibrary/ebook/cxoefdg,https://www.ebooks.az/image/cover/cxoefdg
politics,XVIII əsr Azərbaycan diplomatları,"Əsədov Firudin, Süleymanov Alim",Elm,2000,Bakı,80,https://www.preslib.az/az/elibrary/ebook/2WeqQK1p,https://www.ebooks.az/image/cover/2WeqQK1p
politics,Tariximizin faciəli səhifələri: soyqırımı,,Azərbaycan Respublikası Milli Məclisinin nəşri,2000,Bakı,146,https://www.preslib.az/az/elibrary/ebook/eKMsLgVT,https://www.ebooks.az/image/cover/eKMsLgVT
politics,Heydər Əliyev və Gürcüstan,,2000,,Тбилиси,424,https://www.preslib.az/az/elibrary/ebook/wxluvzq,https://www.ebooks.az/image/cover/wxluvzq
politics,Yeni Azərbaycan Partiyasının I Qurultayı: 20-21 dekabr 1999-cu il,,Azərbaycan nəşriyyatı,2000,Bakı,248,https://www.preslib.az/az/elibrary/ebook/zgdwrep,https://www.ebooks.az/image/cover/zgdwrep
politics,Azərbaycan BMT ailəsində,,Nurol,2000,Bakı,342,https://www.preslib.az/az/elibrary/ebook/yoxwcgu,https://www.ebooks.az/image/cover/yoxwcgu
politics,Davos: qlobal iqtisiyyatın üfüqləri,,Nurol,2000,Bakı,86,https://www.preslib.az/az/elibrary/ebook/otnlgim,https://www.ebooks.az/image/cover/otnlgim
politics,"Yurdda sülh, cahanda sülh uğrunda",,Nurol,2000,Bakı,257,https://www.preslib.az/az/elibrary/ebook/tjdfegh,https://www.ebooks.az/image/cover/tjdfegh
politics,XXI əsrə sülh körpüsü,,Nurol,2000,Bakı,212,https://www.preslib.az/az/elibrary/ebook/wjfovsp,https://www.ebooks.az/image/cover/wjfovsp
politics,Sülh və təhlükəsizlik naminə,,2000,,Bakı,232,https://www.preslib.az/az/elibrary/ebook/uyztkfq,https://www.ebooks.az/image/cover/uyztkfq
politics,Azərbaycan-ABŞ: dostluq və tərəfdaşlıq yollarında,,Nurol,2000,Bakı,182,https://www.preslib.az/az/elibrary/ebook/fzbiceh,https://www.ebooks.az/image/cover/fzbiceh
politics,Azərbaycan-Çin: dostluq sərhədlər aşır,,Nurol,2000,Bakı,150,https://www.preslib.az/az/elibrary/ebook/vrcbtfw,https://www.ebooks.az/image/cover/vrcbtfw
politics,Əsrlərə bərabər illər: 1969-1999: faktlar və rəqəmlər,,Nurol,2000,Bakı,57,https://www.preslib.az/az/elibrary/ebook/vzlchrb,https://www.ebooks.az/image/cover/vzlchrb
politics,"Azərbaycan gənclərinin II forumu, 2-3 mart 1999-cu il",,Azərbaycan nəşriyyatı,2000,Bakı,224,https://www.preslib.az/az/elibrary/ebook/Rcr7H8P,https://www.ebooks.az/image/cover/Rcr7H8P
politics,Azerbaijan in The Family Of The United Nations,,Nurol,2000,Baku,342,https://www.preslib.az/az/elibrary/ebook/pvbmwlt,https://www.ebooks.az/image/cover/pvbmwlt
politics,Правда о терроре: армянский терроризм - истоки и причины,Файгл Эрих,Азернешр,2000,Баку,176,https://www.preslib.az/az/elibrary/ebook/KOE5VvzC,https://www.ebooks.az/image/cover/KOE5VvzC
politics,"Müstəqilliyimiz əbədidir: doqquzuncu kitab: mart, 1997 - may, 1997",Əliyev Heydər Əlirza oğlu,Azərnəşr,2000,Bakı,466,https://www.preslib.az/az/elibrary/ebook/pfizulw,https://www.ebooks.az/image/cover/pfizulw
politics,"""Azərbaycanın gələcəyi etibarlı əllərdədir""",,Azərnəşr,1999,Bakı,152,https://www.preslib.az/az/elibrary/ebook/oOfYsa7z,https://www.ebooks.az/image/cover/oOfYsa7z
politics,Ədəbiyyatın yüksək borcu və amalı,Əliyev Heydər Əlirza oğlu,Ozan,1999,Bakı,496,https://www.preslib.az/az/elibrary/ebook/1WCXHSrU,https://www.ebooks.az/image/cover/1WCXHSrU
politics,Heydər Əliyev və Azərbaycan diasporu [kiril əlifbası ilə],Həbiboğlu Vəli,Qartal,1999,Bakı,120,https://www.preslib.az/az/elibrary/ebook/nUMlhvay,https://www.ebooks.az/image/cover/nUMlhvay
politics,Prezident Heydər Əliyev: I kitab,,Qorenski tisk,1999,Kran,239,https://www.preslib.az/az/elibrary/ebook/ethm2aJ6,https://www.ebooks.az/image/cover/ethm2aJ6
politics,Prezident Heydər Əliyev: II kitab,,Qorenski tisk,1999,Kran,185,https://www.preslib.az/az/elibrary/ebook/ftgboeq,https://www.ebooks.az/image/cover/ftgboeq
politics,Azərbaycan tarixinin parlaq səhifələri,,Azərbaycan nəşriyyatı,1998,Bakı,64,https://www.preslib.az/az/elibrary/ebook/x76k5Fqf,https://www.ebooks.az/image/cover/x76k5Fqf
politics,Azərbaycanın və Dağıstanın böyük oğlu,,Göytürk,1998,Bakı,254,https://www.preslib.az/az/elibrary/ebook/038FSnqb,https://www.ebooks.az/image/cover/038FSnqb
politics,Azərbaycanın xarici siyasəti: Avropa dövlətləri və ABŞ: 1991-1996,Həsənov Əli Məhəmmədəli oğlu,Azərnəşr,1998,Bakı,315,https://www.preslib.az/az/elibrary/ebook/wSgsORvb,https://www.ebooks.az/image/cover/wSgsORvb
politics,Qurtuluş,,Azərbaycan nəşriyyatı,1998,Bakı,464,https://www.preslib.az/az/elibrary/ebook/euqlvdf,https://www.ebooks.az/image/cover/euqlvdf
politics,Dünya azərbaycanlılarına,,Azərbaycan nəşriyyatı,1998,Bakı,83,https://www.preslib.az/az/elibrary/ebook/oemhnls,https://www.ebooks.az/image/cover/oemhnls
politics,Heydər Əliyev və Azərbaycan iqtisadiyyatı,,Azərnəşr,1998,Bakı,388,https://www.preslib.az/az/elibrary/ebook/rdcwhok,https://www.ebooks.az/image/cover/rdcwhok
politics,Fikirlərin vəhdəti,,Azərbaycan Ensiklopediyası NPB,1998,Bakı,96,https://www.preslib.az/az/elibrary/ebook/fgrzxum,https://www.ebooks.az/image/cover/fgrzxum
politics,Şəxsiyyətlə üz-üzə,Qafarov Nüsrət İzzət oğlu,Səda,1998,Bakı,74,https://www.preslib.az/az/elibrary/ebook/ezjvrgu,https://www.ebooks.az/image/cover/ezjvrgu
politics,Azerbaijan oil in the world policy,Aliyev Heydar Alirza,Azerbaijan Publishing House,1998,Baku,323,https://www.preslib.az/az/elibrary/ebook/LfAaHjVb,https://www.ebooks.az/image/cover/LfAaHjVb
politics,Haydar Aliyev Milli Anayasamızın Kurucusu ve Banisidir,Ekberov Bahtiyar,"“Azerbaycan Ansiklopedsi"" Yayın Poliqrafya Birliği",1998,Bakü,96,https://www.preslib.az/az/elibrary/ebook/odwszrp,https://www.ebooks.az/image/cover/odwszrp
politics,"Müstəqilliyimiz əbədidir: beşinci kitab: noyabr, 1995 - mart, 1996",Əliyev Heydər Əlirza oğlu,Azərnəşr,1998,Bakı,500,https://www.preslib.az/az/elibrary/ebook/nbjdlge,https://www.ebooks.az/image/cover/nbjdlge
politics,Азербайджанская нефть в политике мира: Кн.5,Алиев Гейдар,Изд-во Азербайджан,1998,Баку,330,https://www.preslib.az/az/elibrary/ebook/ovbardg,https://www.ebooks.az/image/cover/ovbardg
politics,"Müstəqilliyimiz əbədidir: altıncı kitab: mart, 1996 - iyun, 1996",Əliyev Heydər Əlirza oğlu,Azərnəşr,1998,Bakı,512,https://www.preslib.az/az/elibrary/ebook/yvglqce,https://www.ebooks.az/image/cover/yvglqce
politics,"Müstəqilliyimiz əbədidir: yeddinci kitab: iyun, 1996 - noyabr, 1996",Əliyev Heydər Əlirza oğlu,Azərnəşr,1998,Bakı,520,https://www.preslib.az/az/elibrary/ebook/gnpjcuw,https://www.ebooks.az/image/cover/gnpjcuw
politics,"Müstəqilliyimiz əbədidir: səkkizinci kitab: noyabr, 1996 - mart, 1997",Əliyev Heydər Əlirza oğlu,Azərnəşr,1998,Bakı,488,https://www.preslib.az/az/elibrary/ebook/pujarmf,https://www.ebooks.az/image/cover/pujarmf
politics,Müstəqillik yolu: seçilmiş fikirlər,Əliyev Heydər Əlirza oğlu,Azərbaycan Universiteti,1997,Bakı,136,https://www.preslib.az/az/elibrary/ebook/O2YeX0Db,https://www.ebooks.az/image/cover/O2YeX0Db
politics,Biz öz yurdumuza qayıdacağıq,,Azərbaycan Ensiklopediyası NPB,1997,Bakı,522,https://www.preslib.az/az/elibrary/ebook/yMn1Id7a,https://www.ebooks.az/image/cover/yMn1Id7a
politics,Lissabon sammiti - 1996,,Azərnəşr,1997,Bakı,312,https://www.preslib.az/az/elibrary/ebook/XyZNY6Eb,https://www.ebooks.az/image/cover/XyZNY6Eb
politics,Azәrbaycan vә ATӘT: Ermәnistan-Azәrbaycan münaqişәsi vә Dağlıq Qarabağ problemi ümumavropa təhlükəsizliyi fonunda [kiril əlifbası ilə],Həsənov Əli Məhəmmədəli oğlu,İşıq,1997,Bakı,80,https://www.preslib.az/az/elibrary/ebook/ofFVNcaA,https://www.ebooks.az/image/cover/ofFVNcaA
politics,Azərbaycan-Rusiya: dostluq və əməkdaşlıq münasibətlərinin inkişafında yeni mərhələ,,Şərq-Qərb,1997,Bakı,164,https://www.preslib.az/az/elibrary/ebook/cxsqoeg,https://www.ebooks.az/image/cover/cxsqoeg
politics,Qlobal üfüqlər: Prezident Əliyevin ABŞ səfəri,,1997,,Bakı,68,https://www.preslib.az/az/elibrary/ebook/kpoflei,https://www.ebooks.az/image/cover/kpoflei
politics,Azerbaijan oil in the world policy,Aliyev Heydar Alirza,Azerbaijan Publishing House,1997,Baku,438,https://www.preslib.az/az/elibrary/ebook/6Cf8Bs0F,https://www.ebooks.az/image/cover/6Cf8Bs0F
politics,Together Towards the New Century,,Nurol,1997,Baku,410,https://www.preslib.az/az/elibrary/ebook/tekhsaq,https://www.ebooks.az/image/cover/tekhsaq
politics,"Years gone by, years ahead",,1997,,Baku,187,https://www.preslib.az/az/elibrary/ebook/agcitjw,https://www.ebooks.az/image/cover/agcitjw
politics,Quotations,,Azerbaijan University,1997,Baku,118,https://www.preslib.az/az/elibrary/ebook/lgdkqzr,https://www.ebooks.az/image/cover/lgdkqzr
politics,Refugees,Aliyev Heydar,Azerbaijan Publishing House,1997,Baku,32,https://www.preslib.az/az/elibrary/ebook/MwGZWXf,https://www.ebooks.az/image/cover/MwGZWXf
politics,Алиев Азиз Мамедкеримович: годы работы в Дагестане: 1942 - 1948,,Юпитер,1997,Махачкала,336,https://www.preslib.az/az/elibrary/ebook/BQaOVJXu,https://www.ebooks.az/image/cover/BQaOVJXu
politics,"Müstəqilliyimiz əbədidir: birinci kitab: iyun, 1993 - may, 1994",Əliyev Heydər Əlirza oğlu,Azərnəşr,1997,Bakı,615,https://www.preslib.az/az/elibrary/ebook/atznrmh,https://www.ebooks.az/image/cover/atznrmh
politics,"Müstəqilliyimiz əbədidir: ikinci kitab: may, 1994 - dekabr, 1994",Əliyev Heydər Əlirza oğlu,Azərnəşr,1997,Bakı,604,https://www.preslib.az/az/elibrary/ebook/jfqzlvk,https://www.ebooks.az/image/cover/jfqzlvk
politics,"Müstəqilliyimiz əbədidir: üçüncü kitab: dekabr, 1994 - iyun, 1995",Əliyev Heydər Əlirza oğlu,Azərnəşr,1997,Bakı,488,https://www.preslib.az/az/elibrary/ebook/wefpnvr,https://www.ebooks.az/image/cover/wefpnvr
politics,"Müstəqilliyimiz əbədidir: dördüncü kitab: iyun, 1995 - noyabr, 1995",Əliyev Heydər Əlirza oğlu,Azərnəşr,1997,Bakı,528,https://www.preslib.az/az/elibrary/ebook/dnebwzg,https://www.ebooks.az/image/cover/dnebwzg
politics,Азербайджанская нефть в политике мира: Кн.4,Алиев Гейдар,Изд-во Азербайджан,1997,Баку,471,https://www.preslib.az/az/elibrary/ebook/kzwsjtq,https://www.ebooks.az/image/cover/kzwsjtq
politics,Azərbaycanın xarici siyasəti: 1918-1920,Nəsibzadə Nəsib Loğman oğlu,Ay-Ulduz,1996,Bakı,304,https://www.preslib.az/az/elibrary/ebook/aCjNkKTz,https://www.ebooks.az/image/cover/aCjNkKTz
politics,Azadlığın qədri,Fərəcov Namiq,İşıq,1996,Bakı,100,https://www.preslib.az/az/elibrary/ebook/LT2gSCQt,https://www.ebooks.az/image/cover/LT2gSCQt
politics,Нариман Нариманов,Фатуллаев Эйнулла Эмин оглы,Ганун,1996,Баку,48,https://www.preslib.az/az/elibrary/ebook/yeZFu2oh,https://www.ebooks.az/image/cover/yeZFu2oh
politics,Günəş kimi parlaq,,Sirdaş,1995,Bakı,64,https://www.preslib.az/az/elibrary/ebook/blkuszp,https://www.ebooks.az/image/cover/blkuszp
politics,ОИК: Армения признана агрессором,Шукуров Ибрагим,Изд-во Азербайджан,1995,Баку,16,https://www.preslib.az/az/elibrary/ebook/VOg5hPlT,https://www.ebooks.az/image/cover/VOg5hPlT
politics,Межнациональные отношения на исходе XX столетия: проблемы теории и политики,Мехтиев Рамиз Энвер оглы,Азернешр,1995,Баку,222,https://www.preslib.az/az/elibrary/ebook/qgmWrphc,https://www.ebooks.az/image/cover/qgmWrphc
politics,"Tarix, tarixdir: II kitab",Əliyev Heydər Əlirza oğlu,1995,,Gəncə,135,https://www.preslib.az/az/elibrary/ebook/pgorxts,https://www.ebooks.az/image/cover/pgorxts
politics,Şəxsi mövqe,Əliyev Heydər Əlirza oğlu,Azərbaycan nəşriyyatı,1994,Bakı,27,https://www.preslib.az/az/elibrary/ebook/Hdr0x6jO,https://www.ebooks.az/image/cover/Hdr0x6jO
politics,Siyasəti - fürusət [kiril əlifbası ilə],Hüseynzadə Əli Bəy,Elm,1994,Bakı,236,https://www.preslib.az/az/elibrary/ebook/nVHTcRtx,https://www.ebooks.az/image/cover/nVHTcRtx
politics,Önemli politik yaşamdan esintiler,Seyidzade Dilara Bagir,"""Azerbaycan"" neşriyyatı",1994,Bakü,31,https://www.preslib.az/az/elibrary/ebook/BAtNmZUy,https://www.ebooks.az/image/cover/BAtNmZUy
politics,The Genes of Hyenas,Mansurov Arif,Sharg-Garb,1994,Baku,80,https://www.preslib.az/az/elibrary/ebook/yIwuU81L,https://www.ebooks.az/image/cover/yIwuU81L
politics,Ucqarlarda inqilabımızın tarixinə dair: İ.V. Stalinə məktub,Nərimanov Nəriman Nəcəf oğlu,Azərnəşr,1992,Bakı,80,https://www.preslib.az/az/elibrary/ebook/t0C8BLAm,https://www.ebooks.az/image/cover/t0C8BLAm
politics,Azərbaycan Demokratik Respublikasının rəmzləri,,İşıq,1992,Bakı,25,https://www.preslib.az/az/elibrary/ebook/TwOB4Pj,https://www.ebooks.az/image/cover/TwOB4Pj
politics,Armenian allegations: myth and reality,,1987,,"Washington, D.C.",172,https://www.preslib.az/az/elibrary/ebook/MERmoZVD,https://www.ebooks.az/image/cover/MERmoZVD
politics,"Избранные статьи, речи и письма",Нариманов Нариман Наджаф оглы,Язычы,1987,Баку,103,https://www.preslib.az/az/elibrary/ebook/qBf1hHFN,https://www.ebooks.az/image/cover/qBf1hHFN
politics,Dağlıq Qarabağ Muxtar Vilayəti haqqında Azərbaycan Sovet Sosialist Respublikasının Qanunu,,Azərnəşr,1985,Bakı,53,https://www.preslib.az/az/elibrary/ebook/sRlInVdp,https://www.ebooks.az/image/cover/sRlInVdp
politics,Xatirələr: Əziz Əliyev haqqında,,Yazıçı,1983,Bakı,132,https://www.preslib.az/az/elibrary/ebook/DvQSKbHY,https://www.ebooks.az/image/cover/DvQSKbHY
politics,Воспоминания: об Азизе Алиеве,,Язычы,1983,Баку,139,https://www.preslib.az/az/elibrary/ebook/Adiog0rp,https://www.ebooks.az/image/cover/Adiog0rp
politics,Одесские страницы: Одесский период жизни и деятельности Наримана Нариманова,Агасиев Вагиф Ахмед оглы,Азернешр,1981,Баку,89,https://www.preslib.az/az/elibrary/ebook/PT8mY1AB,https://www.ebooks.az/image/cover/PT8mY1AB
politics,Bəstəkarın yüksək vəzifəsi və amalı,Əliyev Heydər Əlirza oğlu,Azərnəşr,1979,Bakı,36,https://www.preslib.az/az/elibrary/ebook/nedbtyc,https://www.ebooks.az/image/cover/nedbtyc
politics,Нариманов,Дубинский-Мухадзе Илья Моисеевич,Молодая гвардия,1977,Баку,240,https://www.preslib.az/az/elibrary/ebook/FQCIzJiV,https://www.ebooks.az/image/cover/FQCIzJiV
politics,Нариман Нариманов,Казиев Мамед  Адиль оглы,Азернешр,1970,Баку,186,https://www.preslib.az/az/elibrary/ebook/Ir3ckDhE,https://www.ebooks.az/image/cover/Ir3ckDhE
politics,Нагорный Карабах за годы Советской власти: краткий статистический сборник,,1969,,Степанакерт,221,https://www.preslib.az/az/elibrary/ebook/l6wsmnrb,https://www.ebooks.az/image/cover/l6wsmnrb
politics,Из истории забастовочного движения в России накануне империалистической войны: Бакинская забастовка 1914 года,Попов Александр,Госиздат,1925,Ленинград,150,https://www.preslib.az/az/elibrary/ebook/uSUHtGRf,https://www.ebooks.az/image/cover/uSUHtGRf
education,Yer üzünün ən şərəfli peşəsi - Müəllimlik,"Hüseynzadə Rüfət Lətif oğlu, Qurbanov  Sultanəli Şükür oğlu",Müəllim,2025,Bakı,400,https://www.preslib.az/az/elibrary/ebook/liF9Boe,https://www.ebooks.az/image/cover/liF9Boe
education,Təhsilin idarə edilməsi,"Hüseynzadə Rüfət Lətif oğlu, Əzimova Lalə Yusif qızı",ADPU nəşriyyatı,2025,Bakı,191,https://www.preslib.az/az/elibrary/ebook/cKSwWbq,https://www.ebooks.az/image/cover/cKSwWbq
education,Qərbi Azərbaycanın Çəmbərək rayonunun Cil kənd orta məktəbi -100,Rüstəmov Fərrux Abbas oğlu,Elm ve təhsil,2025,Bakı,608,https://www.preslib.az/az/elibrary/ebook/NbItE59,https://www.ebooks.az/image/cover/NbItE59
education,Professor Fərrux Rüstəmov və “Pedaqoji tədqiqatlar” məcmuəsi: biblioqrafik göstərici,,ADPU,2025,Bakı,72,https://www.preslib.az/az/elibrary/ebook/LToP2qF,https://www.ebooks.az/image/cover/LToP2qF
education,İctimai-siyasi (ümumi) tərcümə,"Alimov V.V., Artyomova Y.V.",Mütərcim,2025,Bakı,268,https://www.preslib.az/az/elibrary/ebook/JFQg7wc,https://www.ebooks.az/image/cover/JFQg7wc
education,STEAM interaktiv təhsil,"Cavadov Elçin Məhəmməd oğlu, Məmmədova Rəqşanə Fəxrəddin qızı",Müəllim,2024,Bakı,286,https://www.preslib.az/az/elibrary/ebook/DAnU0q1,https://www.ebooks.az/image/cover/DAnU0q1
education,Biomexanika,"Quliyev Niyazi İslam oğlu, Cavadov Elçin Məhəmməd oğlu",2024,,Cəncə,172,https://www.preslib.az/az/elibrary/ebook/cf0GQBh,https://www.ebooks.az/image/cover/cf0GQBh
education,Əməyin mühafizəsi və təhlükəsizliyi,"Cavadov Elçin Məhəmməd oğlu, Məmmədov İsrail Musa oğlu, Sadıxova Mətanət Şahin qızı",ADPU nəşriyyatı,2024,Bakı,319,https://www.preslib.az/az/elibrary/ebook/y0vio4U,https://www.ebooks.az/image/cover/y0vio4U
education,Ali məktəb tələbələrində tolerantlığın formalaşdırılması,Əmirəliyeva İradə Böyükağa,Mütərcim,2024,Bakı,144,https://www.preslib.az/az/elibrary/ebook/u0QlEFU,https://www.ebooks.az/image/cover/u0QlEFU
education,Təhsil müəssisələrinin təkmilləşdirilməsində pedaqoji monitorinqin rolu və əhəmiyyəti,"Xəlilov Taleh  Fərman oğlu, Vəliyeva Surə",Əcəmi NPB,2024,Naxçıvan,104,https://www.preslib.az/az/elibrary/ebook/aCLi1Uw,https://www.ebooks.az/image/cover/aCLi1Uw
education,Tarixi biliklərin inteqrativ öyrədilməsi texnologiyası,Bəhrəmova Sevil Şivəxan qızı,Optimist MMC,2024,Bakı,224,https://www.preslib.az/az/elibrary/ebook/imH42pb,https://www.ebooks.az/image/cover/imH42pb
